Time,Source IP,Source port,Destination IP,Destination port,Syslog priority,Operation,Protocol
8:53:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.100-110,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.100-110,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.100-110,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.100-110,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.110-120,50000-51000,*.1.0-10,0-1000,Info,Built,UDP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Built,UDP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Built,UDP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Built,UDP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Built,UDP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,49000-50000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:20,*.2.130-140,64000-65000,*.1.0-10,0-1000,Info,Built,UDP
8:53:20,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.0-10,49000-50000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:20,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,TCP
8:53:20,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.150-160,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.150-160,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.150-160,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.150-160,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.150-160,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.60-70,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.60-70,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.40-50,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.70-80,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.70-80,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.70-80,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.70-80,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.40-50,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:20,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:20,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.1.0-10,50000-51000,*.1.0-10,0-1000,Info,Built,UDP
8:53:30,*.1.0-10,63000-64000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.130-140,58000-59000,*.1.0-10,0-1000,Info,Built,UDP
8:53:30,*.2.130-140,55000-56000,*.1.0-10,0-1000,Info,Built,UDP
8:53:30,*.2.10-20,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.10-20,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.10-20,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.140-150,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.150-160,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.150-160,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.150-160,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.150-160,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.30-40,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.30-40,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.60-70,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.60-70,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.60-70,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.130-140,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.100-110,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.100-110,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.100-110,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.100-110,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.100-110,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.100-110,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.100-110,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.100-110,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.110-120,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.110-120,2000-3000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.110-120,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:30,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.130-140,4000-5000,*.1.10-20,0-1000,Info,Teardown,TCP
8:53:30,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.60-70,3000-4000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:30,*.2.60-70,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:30,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:30,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.120-130,63000-64000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.120-130,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.140-150,2000-3000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.140-150,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.140-150,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.20-30,60000-61000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.20-30,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.20-30,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.30-40,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.60-70,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.90-100,1000-2000,*.1.10-20,0-1000,Info,Built,TCP
8:53:40,*.2.90-100,1000-2000,*.1.10-20,0-1000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.50-60,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.170-180,0-1000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.170-180,0-1000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.80-90,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.40-50,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.30-40,1000-2000,*.1.10-20,49000-50000,Info,Teardown,TCP
8:53:40,*.2.30-40,1000-2000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:53:40,*.1.0-10,63000-64000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.60-70,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.60-70,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.60-70,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.60-70,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.40-50,2000-3000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.110-120,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.110-120,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.110-120,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.110-120,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.60-70,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.60-70,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.170-180,4000-5000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.10-20,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.70-80,64000-65000,*.1.0-10,0-1000,Info,Built,UDP
8:53:40,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.70-80,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.90-100,1000-2000,*.1.0-10,0-1000,Info,Teardown,TCP
8:53:40,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.90-100,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.90-100,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:53:40,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.150-160,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:40,*.2.150-160,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:40,*.2.150-160,4000-5000,*.1.10-20,0-1000,Info,Built,UDP
8:53:40,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.90-100,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:40,*.2.120-130,1000-2000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:40,*.2.110-120,4000-5000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:53:40,*.2.110-120,4000-5000,*.1.10-20,49000-50000,Info,Teardown,TCP
8:53:40,*.2.20-30,2000-3000,*.1.10-20,49000-50000,Info,Teardown,TCP
8:53:40,*.2.20-30,2000-3000,*.1.0-10,49000-50000,Info,Teardown,TCP
8:53:40,*.2.130-140,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.100-110,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:50,*.2.10-20,1000-2000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.20-30,50000-51000,*.1.0-10,0-1000,Info,Built,UDP
8:53:50,*.2.20-30,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:50,*.2.20-30,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.20-30,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.110-120,52000-53000,*.1.0-10,0-1000,Info,Built,UDP
8:53:50,*.2.70-80,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.110-120,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.110-120,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.110-120,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.110-120,4000-5000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:50,*.2.110-120,4000-5000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.110-120,4000-5000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.20-30,64000-65000,*.1.0-10,0-1000,Info,Built,UDP
8:53:50,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.20-30,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.20-30,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
8:53:50,*.2.20-30,3000-4000,*.1.0-10,43000-44000,Info,Teardown,TCP
8:53:50,*.2.20-30,3000-4000,*.1.0-10,0-1000,Info,Built,TCP
8:53:50,*.2.20-30,3000-4000,*.1.0-10,43000-44000,Info,Built,TCP
